time,open,high,low,close,volume
1587974400,100.014,100.037,99.847,99.919,6089.0
1587988800,99.924,100.044,99.832,99.957,6159.0
1588003200,99.954,100.222,99.904,100.184,6592.0
1588017600,100.187,100.189,100.057,100.097,3069.0
1588032000,100.132,100.152,100.042,100.077,710.0
1588046400,100.079,100.232,100.077,100.192,2596.0
1588060800,100.194,100.279,99.842,99.899,5985.0
1588075200,99.902,99.949,99.479,99.609,7601.0
1588089600,99.607,100.004,99.569,99.954,7964.0
1588104000,99.952,100.054,99.871,100.042,3678.0
1588118400,99.932,99.944,99.802,99.802,851.0
1588132800,99.804,99.832,99.702,99.739,3248.0
1588147200,99.737,99.807,99.579,99.662,6055.0
1588161600,99.657,99.879,99.617,99.732,5738.0
1588176000,99.734,99.857,99.627,99.814,6450.0
1588190400,99.812,99.822,99.507,99.549,6354.0
1588204800,99.554,99.774,99.547,99.704,1176.0
1588219200,99.707,99.729,99.577,99.617,2856.0
1588233600,99.612,99.694,99.454,99.502,6506.0
1588248000,99.499,99.634,99.399,99.477,6742.0
1588262400,99.472,99.784,98.822,99.117,11692.0
1588276800,99.119,99.139,98.952,99.034,4586.0
1588291200,99.117,99.219,99.062,99.119,1146.0
1588305600,99.117,99.207,99.114,99.117,2487.0
1588320000,99.119,99.167,98.934,98.944,5065.0
1588334400,98.947,98.994,98.847,98.917,5007.0
1588348800,98.924,99.042,98.767,98.992,6802.0
1588363200,98.989,99.107,98.984,99.044,2522.0
1588550400,99.264,99.382,99.264,99.374,798.0
1588564800,99.377,99.432,99.302,99.419,2262.0
1588579200,99.422,99.517,99.322,99.369,5157.0
1588593600,99.371,99.527,99.327,99.452,5076.0
1588608000,99.454,99.647,99.407,99.604,5903.0
1588622400,99.607,99.632,99.534,99.579,2841.0
1588636800,99.577,99.577,99.462,99.479,478.0
1588651200,99.482,99.549,99.424,99.494,1636.0
1588665600,99.492,99.949,99.362,99.919,5920.0
1588680000,99.917,100.062,99.782,99.882,7193.0
1588694400,99.884,99.889,99.552,99.837,6190.0
1588708800,99.834,99.884,99.722,99.862,2925.0
1588723200,99.827,99.859,99.782,99.852,727.0
1588737600,99.849,99.892,99.804,99.817,2175.0
